,Unnamed: 0.1,Unnamed: 0,Levy,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
13964,8111,8111,1442.0,16,2000,6,0,1,5,3,4.0,2,2,0,0,0,2,6272
13965,7110,7110,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6272
13966,18295,18295,906.8381278879118,1,1997,3,1,5,5,3,4.0,2,1,0,0,4,2,6272
13967,14986,14986,906.8381278879118,22,2003,9,1,0,2,0,4.0,1,0,0,1,8,4,6272
13968,16141,16141,586.0,7,2012,3,1,3,5,3,4.0,3,2,0,0,1,12,6272
13969,8487,8487,779.0,29,2013,3,0,0,5,3,4.0,1,1,0,0,1,12,6272
13970,8950,8950,906.8381278879118,1,2001,2,1,0,5,3,4.0,2,1,1,0,0,2,6272
13971,1435,1435,906.8381278879118,12,1995,9,1,0,5,3,4.0,2,2,1,0,8,2,6272
13972,7805,7805,906.8381278879118,16,1998,3,1,0,5,1,4.0,1,2,0,0,2,4,6272
13973,1360,1360,906.8381278879118,1,2005,3,0,0,5,3,4.0,0,2,0,0,9,4,6272
13974,3817,3817,906.8381278879118,30,1992,1,1,1,0,0,6.0,2,0,0,0,2,0,6272
13975,11538,11538,790.0,11,2009,3,0,1,5,2,4.0,1,2,0,0,4,4,6272
13976,17120,17120,906.8381278879118,1,1999,3,0,5,0,3,6.0,1,1,0,0,2,6,6272
13977,11368,11368,364.0,15,2012,9,0,0,5,2,4.0,1,2,0,0,0,4,6272
13978,12696,12696,934.0,30,2015,3,0,0,5,2,4.0,1,2,0,0,1,12,6272
13979,8818,8818,906.8381278879118,1,1998,2,0,0,0,3,6.0,1,1,1,0,8,2,6272
13980,10388,10388,1437.0,16,2004,6,1,1,5,0,4.0,2,2,0,0,1,4,6272
13981,13921,13921,906.8381278879118,12,2003,3,1,0,5,0,6.0,1,2,0,1,3,4,6272
13982,6194,6194,906.8381278879118,20,2006,9,1,0,5,3,4.0,1,2,0,0,2,0,6272
13983,17751,17751,906.8381278879118,4,2001,3,0,0,0,3,8.0,1,1,0,0,2,10,6272
13984,5152,5152,906.8381278879118,22,2003,5,1,0,5,1,4.0,1,2,0,1,3,2,6272
13985,16602,16602,640.0,10,2013,3,1,2,5,3,4.0,0,2,0,0,3,10,6272
13986,13375,13375,1829.0,18,2007,5,0,1,5,2,4.0,1,2,0,0,1,4,6272
13987,8643,8643,906.8381278879118,13,2000,1,1,0,5,0,6.0,1,0,0,0,1,2,6272
13988,3999,3999,906.8381278879118,4,1999,3,1,0,5,3,6.0,2,1,0,0,0,6,6272
13989,11100,11100,906.8381278879118,58,2000,7,1,0,5,2,4.0,2,0,1,0,3,0,6272
13990,12835,12835,906.8381278879118,16,2000,6,1,1,2,0,4.0,2,2,0,0,2,2,6272
13991,11562,11562,789.0,15,2009,3,0,0,5,2,4.0,1,2,0,0,0,4,6272
13992,3969,3969,906.8381278879118,1,1995,3,1,0,5,0,4.0,1,2,0,0,4,2,6272
13993,3956,3956,906.8381278879118,12,2002,9,1,0,5,3,4.0,3,2,0,1,4,2,6272
13994,2787,2787,530.0,30,2013,1,0,0,5,3,4.0,1,2,0,0,0,0,6272
13995,4635,4635,777.0,7,2014,3,0,0,5,2,4.0,1,2,0,0,0,12,6272
13996,4642,4642,906.8381278879118,16,1999,9,1,5,5,3,4.0,1,2,0,0,2,4,6272
13997,570,570,1357.0,16,2004,0,1,0,5,3,4.0,2,2,0,0,1,0,6272
13998,7429,7429,906.8381278879118,1,1999,5,1,1,5,3,4.0,2,2,1,0,1,1,6272
13999,15114,15114,2297.0,1,2016,1,0,0,4,1,8.0,1,0,0,0,0,0,6272
14000,16180,16180,906.8381278879118,16,2000,3,0,5,5,0,4.0,2,2,0,0,4,6,6272
14001,1933,1933,906.8381278879118,16,2002,0,1,1,2,3,4.0,2,2,0,0,2,2,6272
14002,10871,10871,906.8381278879118,22,2002,9,1,4,5,3,4.0,0,2,0,1,1,4,6272
14003,7906,7906,1360.0,5,2013,1,0,0,0,3,8.0,1,0,0,0,0,0,6272
14004,11425,11425,906.8381278879118,21,2000,3,0,0,5,3,6.0,0,2,0,0,2,6,6272
14005,12924,12924,906.8381278879118,5,2000,1,0,5,5,3,6.0,1,0,0,0,2,4,6272
14006,8141,8141,906.8381278879118,4,1999,3,1,0,5,1,6.0,2,1,0,0,0,6,6272
14007,5729,5729,906.8381278879118,4,1995,3,1,0,5,3,6.0,2,1,0,0,4,2,6272
14008,1911,1911,1058.0,5,2012,1,0,0,0,3,6.0,1,0,0,0,0,12,6272
14009,6885,6885,906.8381278879118,21,1999,3,1,5,5,0,4.0,2,2,0,0,8,4,6272
14010,16037,16037,789.0,15,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,6272
14011,16288,16288,906.8381278879118,1,1998,3,1,0,5,3,4.0,2,1,0,0,9,4,6272
14012,4693,4693,906.8381278879118,1,2001,2,1,0,2,3,3.0,0,1,1,0,2,6,6272
14013,18865,18865,906.8381278879118,49,1998,3,1,5,5,0,4.0,2,1,0,0,1,0,6272
14014,5458,5458,906.8381278879118,56,1998,1,1,0,5,0,4.0,2,0,0,0,15,0,6272
14015,1540,1540,906.8381278879118,16,1999,3,1,0,5,2,4.0,2,2,0,0,4,3,6272
14016,1004,1004,906.8381278879118,16,1998,6,1,1,2,3,4.0,2,2,0,0,7,4,6272
14017,2723,2723,2297.0,1,2016,1,0,0,4,1,8.0,1,0,0,0,0,0,6272
14018,10395,10395,2297.0,1,2016,1,0,0,4,1,8.0,1,0,0,0,0,0,6272
14019,6864,6864,629.0,10,2015,3,1,0,5,2,4.0,1,2,0,0,2,10,6272
14020,6882,6882,1705.0,24,2007,1,0,1,5,2,4.0,1,2,0,0,0,4,6272
14021,2500,2500,1079.0,7,2018,1,0,0,5,1,4.0,1,2,0,0,8,12,6272
14022,13778,13778,906.8381278879118,4,1998,3,1,0,5,0,4.0,2,1,0,0,2,4,6272
14023,18923,18923,790.0,11,2009,9,0,0,5,3,4.0,1,2,0,0,8,4,6272
14024,14625,14625,906.8381278879118,1,1997,3,1,0,5,3,4.0,2,1,0,0,4,2,6272
14025,14627,14627,353.0,7,2015,9,0,2,5,2,4.0,1,2,0,0,0,12,6272
14026,4738,4738,586.0,11,2012,3,0,0,5,3,4.0,0,2,0,0,0,12,6272
14027,2740,2740,893.0,11,2008,9,0,1,5,2,4.0,1,2,0,0,3,4,6272
14028,17387,17387,397.0,18,2011,3,0,0,5,2,4.0,1,2,0,0,2,4,6269
14029,11894,11894,1522.0,16,2000,0,1,0,5,3,4.0,2,2,0,0,2,4,6269
14030,1277,1277,461.0,18,2010,3,0,0,5,1,3.0,1,2,0,0,1,4,6269
14031,10420,10420,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,0,4,6269
14032,3443,3443,617.0,15,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,6269
14033,9215,9215,1099.0,11,2010,3,0,0,5,2,4.0,1,2,0,0,2,4,6269
14034,88,88,760.0,15,2010,3,0,0,5,2,4.0,1,2,0,0,0,4,6247
14035,5450,5450,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6241
14036,18967,18967,833.0,15,2010,3,0,1,5,2,4.0,1,2,0,0,3,4,6241
14037,14639,14639,1090.0,18,2008,1,0,1,5,3,4.0,1,2,0,0,2,4,6241
14038,7844,7844,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6241
14039,5521,5521,687.0,15,2010,3,0,0,5,2,4.0,1,2,0,0,0,4,6209
14040,18753,18753,906.8381278879118,21,2003,3,1,0,5,2,4.0,2,2,0,0,2,4,6200
14041,715,715,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6144
14042,16646,16646,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,0,4,6125
14043,10928,10928,789.0,15,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,6125
14044,6598,6598,1708.0,24,2007,1,0,1,5,2,4.0,1,2,0,0,0,4,6115
14045,8055,8055,906.8381278879118,5,2002,3,0,5,0,3,6.0,1,2,0,0,2,4,6115
14046,15682,15682,906.8381278879118,12,1999,1,1,5,5,3,4.0,2,0,0,1,0,2,6115
14047,12599,12599,760.0,15,2010,3,0,0,5,2,4.0,1,2,0,0,2,4,6115
14048,7598,7598,1249.0,7,2017,3,0,0,5,2,4.0,1,2,0,0,1,12,6115
14049,9334,9334,1399.0,5,2010,1,0,0,0,3,6.0,1,0,0,0,3,12,6115
14050,17332,17332,1681.0,33,2000,0,1,5,5,3,4.0,1,0,0,0,1,6,6115
14051,6590,6590,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6115
14052,8626,8626,1095.0,15,2008,1,0,1,5,2,4.0,1,2,0,0,0,4,6115
14053,11416,11416,906.8381278879118,16,2000,3,1,0,5,3,4.0,2,2,0,0,0,6,6115
14054,7736,7736,1236.0,12,2011,9,1,2,5,3,4.0,1,2,0,1,1,8,6115
14055,7495,7495,906.8381278879118,21,1996,3,1,0,5,2,4.0,2,2,0,0,4,4,6115
14056,11760,11760,906.8381278879118,16,1999,0,1,0,5,0,4.0,2,2,0,0,0,4,6115
14057,18550,18550,906.8381278879118,21,2000,3,1,4,5,2,4.0,2,2,0,0,7,4,6115
14058,2122,2122,906.8381278879118,13,2003,9,1,0,5,0,4.0,1,2,0,1,4,2,6115
14059,5055,5055,779.0,5,2013,3,0,2,5,3,4.0,1,2,0,0,2,12,6115
14060,7853,7853,906.8381278879118,21,2001,3,1,0,5,3,4.0,1,2,0,0,2,6,6115
14061,13995,13995,906.8381278879118,1,1999,3,0,0,5,3,4.0,2,1,0,0,2,6,6115
14062,9562,9562,779.0,5,2013,3,0,2,5,3,4.0,1,2,0,0,2,12,6115
14063,19010,19010,1282.0,15,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,6115
14064,4159,4159,906.8381278879118,30,2001,3,1,5,5,3,6.0,0,1,0,1,2,2,6115
14065,14219,14219,906.8381278879118,16,1999,6,1,1,2,3,4.0,2,2,0,0,2,4,6115
14066,16440,16440,906.8381278879118,13,2004,3,0,0,0,3,6.0,0,2,0,0,2,12,6000
14067,17385,17385,906.8381278879118,4,1992,3,0,0,5,3,6.0,2,1,0,0,0,0,6000
14068,17959,17959,906.8381278879118,16,2003,6,1,1,2,3,4.0,2,2,1,0,8,1,6000
14069,5829,5829,906.8381278879118,21,1998,9,1,5,5,3,4.0,2,2,0,0,2,0,6000
14070,12534,12534,906.8381278879118,59,2008,3,0,0,5,0,6.0,1,2,0,0,0,6,6000
14071,15116,15116,906.8381278879118,13,2002,3,1,0,5,2,4.0,1,2,0,0,8,8,6000
14072,10043,10043,906.8381278879118,14,2003,3,0,0,2,0,4.0,0,0,0,0,3,6,6000
14073,11042,11042,906.8381278879118,1,1997,3,0,5,0,3,6.0,1,1,0,0,15,6,6000
14074,228,228,906.8381278879118,9,1993,1,1,0,0,3,6.0,1,0,0,0,9,5,6000
14075,5966,5966,1917.0,1,2010,9,1,0,5,2,4.0,1,2,0,1,2,2,6000
14076,16293,16293,494.0,30,2015,9,0,0,5,2,4.0,1,2,0,0,0,4,5987
14077,13314,13314,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,5968
14078,17314,17314,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,5968
14079,17012,17012,394.0,7,2014,3,0,2,5,0,4.0,1,2,0,0,0,12,5959
14080,15867,15867,394.0,7,2014,3,0,2,5,0,4.0,1,2,0,0,0,12,5959
14081,11675,11675,906.8381278879118,30,2000,2,1,0,5,3,4.0,2,2,1,0,0,5,5959
14082,12724,12724,394.0,7,2014,3,0,2,5,0,4.0,1,2,0,0,0,12,5959
14083,18204,18204,906.8381278879118,21,1999,3,0,5,2,3,4.0,2,2,0,0,0,4,5959
14084,17632,17632,841.0,13,2010,1,1,0,2,3,4.0,2,0,1,1,0,4,5959
14085,18284,18284,906.8381278879118,58,1999,1,1,0,5,0,4.0,1,0,0,0,9,0,5959
14086,10377,10377,1249.0,7,2017,3,0,0,5,2,4.0,1,2,0,0,1,12,5959
14087,686,686,906.8381278879118,30,2004,9,1,0,5,3,4.0,1,2,0,1,10,4,5959
14088,9762,9762,906.8381278879118,21,2004,2,1,0,5,3,4.0,1,2,1,0,14,4,5959
14089,11842,11842,394.0,7,2014,3,0,2,5,0,4.0,1,2,0,0,0,12,5959
14090,3266,3266,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,2,4,5959
14091,18308,18308,906.8381278879118,4,2002,9,1,0,5,0,4.0,2,1,1,0,3,4,5959
14092,9953,9953,906.8381278879118,30,2003,9,1,0,5,3,4.0,1,2,0,1,14,6,5959
14093,6180,6180,906.8381278879118,30,2003,9,1,0,5,3,4.0,2,2,0,0,6,2,5959
14094,15537,15537,761.0,54,2010,3,0,0,5,3,4.0,1,2,0,0,3,4,5959
14095,10719,10719,906.8381278879118,22,2002,9,1,4,5,0,4.0,0,2,0,1,4,4,5959
14096,5934,5934,906.8381278879118,30,2004,9,1,0,5,3,4.0,1,2,0,1,7,2,5959
14097,10959,10959,645.0,7,2011,9,0,2,5,3,4.0,1,2,0,0,3,12,5959
14098,6675,6675,1470.0,8,2013,3,0,0,0,3,8.0,1,1,0,0,0,12,5959
14099,11847,11847,730.0,11,2016,3,0,0,5,2,4.0,1,2,0,0,8,12,5959
14100,2390,2390,906.8381278879118,21,2000,3,1,5,5,3,4.0,2,2,0,0,2,4,5959
14101,17427,17427,906.8381278879118,12,2005,9,1,0,5,3,4.0,1,2,0,1,1,4,5959
14102,9614,9614,906.8381278879118,13,2005,9,1,0,5,3,4.0,3,0,0,1,2,4,5959
14103,14555,14555,906.8381278879118,21,2000,3,1,1,2,0,4.0,2,2,0,0,2,4,5959
14104,15997,15997,906.8381278879118,16,2000,3,1,5,5,3,4.0,1,2,0,0,4,4,5959
14105,223,223,1730.0,15,2011,3,0,0,4,3,8.0,1,2,0,0,0,12,5959
14106,13956,13956,906.8381278879118,16,2000,2,0,0,5,0,4.0,2,2,1,0,3,4,5959
14107,6868,6868,906.8381278879118,1,1996,3,1,5,5,3,4.0,2,1,0,0,1,2,5959
14108,11446,11446,781.0,7,2012,1,0,0,5,3,4.0,1,2,0,0,6,12,5959
14109,4761,4761,906.8381278879118,33,2003,3,1,5,5,3,4.0,0,0,0,1,0,2,5959
14110,3669,3669,906.8381278879118,22,2002,9,1,4,5,1,4.0,0,2,0,1,4,4,5959
14111,8377,8377,1282.0,18,2007,1,0,1,5,2,4.0,1,2,0,0,0,4,5959
14112,5592,5592,781.0,7,2012,1,1,0,5,3,4.0,1,2,0,0,6,12,5959
14113,19043,19043,906.8381278879118,4,1997,3,1,0,5,0,4.0,2,1,0,0,2,2,5959
14114,14569,14569,906.8381278879118,30,2003,3,1,0,5,3,6.0,0,0,0,1,4,6,5959
14115,15384,15384,579.0,7,2017,3,0,2,5,2,4.0,1,2,0,0,1,12,5959
14116,14448,14448,1047.0,11,2007,3,0,1,5,2,4.0,1,2,0,0,0,4,5959
14117,3775,3775,906.8381278879118,20,2001,1,1,0,5,0,6.0,1,0,0,0,2,4,5959
14118,12561,12561,906.8381278879118,12,1999,1,1,5,0,3,6.0,1,0,0,0,9,2,5959
14119,7727,7727,638.0,56,2012,9,1,0,5,2,3.0,1,2,0,1,15,4,5959
14120,5767,5767,906.8381278879118,61,2002,9,1,1,5,3,4.0,2,2,0,0,0,4,5959
14121,1565,1565,1438.0,16,2003,6,1,1,5,3,4.0,2,1,1,0,4,2,5959
14122,13805,13805,906.8381278879118,30,2003,9,1,0,5,3,4.0,1,2,0,1,14,2,5959
14123,9343,9343,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,2,4,5959
14124,6974,6974,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,2,4,5959
14125,4858,4858,1141.0,20,2009,3,1,0,5,3,4.0,1,2,0,0,0,10,5959
14126,986,986,645.0,5,2011,9,0,2,5,3,4.0,1,2,0,0,0,0,5959
14127,15683,15683,906.8381278879118,8,2004,3,1,0,5,2,6.0,1,2,0,1,9,8,5959
14128,14578,14578,906.8381278879118,12,2003,3,1,5,5,3,6.0,0,2,0,1,0,6,5959
14129,18579,18579,1171.0,9,2015,1,0,0,0,2,6.0,1,2,0,0,0,12,5959
14130,9204,9204,934.0,10,2015,3,0,0,5,3,4.0,1,2,0,0,2,12,5959
14131,7549,7549,906.8381278879118,31,2005,3,1,0,5,3,4.0,2,2,0,0,1,4,5959
14132,2823,2823,906.8381278879118,30,2003,6,1,0,5,0,6.0,0,2,0,1,2,10,5959
14133,9145,9145,2004.0,1,1998,3,1,0,5,3,6.0,1,1,0,0,2,6,5959
14134,10976,10976,781.0,7,2012,1,1,0,5,3,4.0,1,2,0,0,6,12,5959
14135,1997,1997,906.8381278879118,16,1999,6,1,0,5,3,4.0,2,2,0,0,4,2,5959
14136,1826,1826,906.8381278879118,13,2002,3,1,0,5,3,4.0,1,1,0,1,9,2,5959
14137,12356,12356,906.8381278879118,1,2000,2,0,0,2,0,6.0,2,1,1,0,0,6,5959
14138,6157,6157,906.8381278879118,1,1995,3,1,5,5,3,4.0,2,1,0,0,4,5,5959
14139,2801,2801,906.8381278879118,16,2000,1,1,0,5,3,6.0,2,2,2,0,0,0,5959
14140,12801,12801,906.8381278879118,33,2003,6,1,5,2,3,4.0,0,0,0,1,2,0,5959
14141,4240,4240,1781.0,8,2015,8,0,0,0,2,8.0,1,1,0,0,0,12,5959
14142,18049,18049,906.8381278879118,4,1998,3,0,5,5,3,6.0,1,1,0,0,0,8,5959
14143,9251,9251,906.8381278879118,16,1999,6,1,0,5,3,4.0,2,2,0,0,2,4,5959
14144,17040,17040,906.8381278879118,4,1995,3,0,0,5,3,4.0,2,1,0,0,0,4,5959
14145,2509,2509,906.8381278879118,1,2000,3,0,1,5,3,4.0,1,1,0,0,9,6,5950
14146,17614,17614,447.0,12,2013,9,0,2,5,3,4.0,1,2,0,0,0,4,5940
14147,1240,1240,789.0,15,2009,3,0,0,5,2,4.0,1,2,0,0,0,4,5927
14148,12678,12678,988.0,11,2007,3,0,1,5,2,4.0,1,2,0,0,2,4,5927
14149,17171,17171,1236.0,7,2011,9,1,0,5,3,4.0,1,0,0,1,2,4,5900
14150,838,838,906.8381278879118,30,2002,3,1,0,5,0,4.0,1,2,0,0,12,0,5900
14151,5191,5191,1282.0,18,2007,1,0,1,5,3,4.0,1,2,0,0,0,4,5896
14152,15269,15269,966.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,1,4,5893
14153,15244,15244,966.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,1,4,5893
14154,1776,1776,966.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,1,4,5893
14155,11010,11010,790.0,54,2009,3,0,0,5,3,4.0,1,2,0,0,2,4,5883
14156,11862,11862,790.0,54,2009,3,0,0,5,3,4.0,1,2,0,0,2,4,5883
14157,6717,6717,790.0,54,2009,3,0,0,5,3,4.0,1,2,0,0,2,4,5883
14158,643,643,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,4,4,5865
14159,10041,10041,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,4,4,5865
14160,8703,8703,966.0,54,2009,3,0,1,5,2,4.0,1,2,0,0,4,4,5865
14161,1742,1742,418.0,30,2014,9,0,0,5,3,4.0,1,2,0,0,2,4,5849
14162,17280,17280,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,5811
14163,1080,1080,460.0,15,2010,3,0,0,5,3,4.0,1,2,0,0,0,4,5802
14164,15414,15414,1282.0,15,2007,1,0,1,5,2,5.0,1,2,0,0,2,4,5802
14165,8894,8894,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14166,6318,6318,790.0,54,2009,3,0,0,5,3,4.0,1,2,0,0,0,4,5802
14167,319,319,988.0,7,2007,9,0,2,5,3,4.0,3,2,0,0,9,12,5802
14168,6353,6353,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14169,9377,9377,906.8381278879118,43,1999,3,0,0,5,3,5.0,1,2,0,0,2,6,5802
14170,11778,11778,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14171,7121,7121,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14172,2491,2491,505.0,10,2018,1,0,2,5,2,4.0,1,2,0,0,3,12,5802
14173,8819,8819,906.8381278879118,33,2002,9,1,0,5,3,4.0,1,0,0,0,9,2,5802
14174,9742,9742,876.0,15,2009,3,0,0,5,3,4.0,1,2,0,0,0,4,5802
14175,11603,11603,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14176,8713,8713,906.8381278879118,12,2003,3,1,0,5,0,4.0,3,2,0,1,0,6,5802
14177,7867,7867,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14178,197,197,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14179,14254,14254,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,4,4,5802
14180,2212,2212,874.0,13,2013,9,1,0,5,2,3.0,1,2,0,1,4,6,5802
14181,2035,2035,1327.0,7,2018,3,0,0,5,2,4.0,1,2,0,0,0,0,5802
14182,1941,1941,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14183,16140,16140,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14184,9624,9624,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14185,8295,8295,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14186,8556,8556,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14187,17552,17552,1091.0,30,2016,3,0,0,5,3,4.0,1,2,0,0,0,12,5802
14188,18173,18173,1053.0,10,2014,1,0,0,0,3,6.0,1,2,0,0,0,12,5802
14189,11377,11377,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14190,727,727,474.0,15,2013,9,0,2,5,0,4.0,1,2,0,0,3,12,5802
14191,19231,19231,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14192,5288,5288,790.0,54,2009,3,0,0,5,3,4.0,1,2,0,0,0,4,5802
14193,15117,15117,1055.0,1,2013,3,0,1,0,3,6.0,1,1,0,0,3,12,5802
14194,9560,9560,1236.0,12,2011,9,1,0,5,2,4.0,1,2,0,1,4,8,5802
14195,17309,17309,906.8381278879118,22,2002,0,1,0,5,3,2.0,1,2,0,1,0,6,5800
14196,5078,5078,906.8381278879118,16,1999,5,1,5,5,0,4.0,2,2,0,0,1,2,5800
14197,16549,16549,906.8381278879118,12,2003,5,1,0,5,3,4.0,0,2,0,1,0,4,5800
14198,1195,1195,447.0,12,2013,9,0,2,5,3,4.0,1,2,0,0,2,4,5758
14199,11700,11700,761.0,54,2010,3,0,0,5,2,4.0,1,2,0,0,2,4,5739
14200,1211,1211,761.0,54,2010,3,0,0,5,2,4.0,1,2,0,0,2,4,5739
14201,10953,10953,761.0,54,2010,3,0,0,5,2,4.0,1,2,0,0,2,4,5739
14202,7440,7440,906.8381278879118,1,2001,3,1,0,5,0,4.0,1,2,0,1,0,4,5700
14203,15281,15281,906.8381278879118,12,2005,9,1,0,5,2,4.0,1,2,0,1,10,4,5645
14204,14402,14402,906.8381278879118,1,1995,3,1,5,5,3,4.0,2,1,0,0,4,4,5645
14205,9119,9119,781.0,7,2012,3,0,0,5,3,4.0,1,2,0,0,0,12,5645
14206,4625,4625,1705.0,24,2007,1,0,1,5,2,4.0,1,2,0,0,2,4,5645
14207,13412,13412,906.8381278879118,16,2003,3,1,0,5,0,3.0,2,2,1,0,2,2,5645
14208,12802,12802,810.0,30,2016,3,0,0,5,2,4.0,1,2,0,0,3,12,5645
14209,2860,2860,906.8381278879118,12,2002,3,1,0,5,3,4.0,1,2,0,1,8,0,5645
14210,6298,6298,906.8381278879118,16,2002,9,1,0,5,3,4.0,2,2,0,0,0,4,5645
14211,11426,11426,906.8381278879118,21,1997,9,1,0,5,3,4.0,2,2,0,0,0,2,5645
14212,14990,14990,906.8381278879118,62,1990,1,0,0,5,2,4.0,2,0,1,0,9,0,5645
14213,6106,6106,906.8381278879118,7,2000,2,0,0,5,3,4.0,2,2,1,1,2,4,5645
14214,19149,19149,906.8381278879118,30,2003,3,1,0,5,3,6.0,1,2,0,1,1,6,5645
14215,16243,16243,906.8381278879118,7,2000,2,0,0,5,3,4.0,2,2,1,1,2,6,5645
14216,5997,5997,906.8381278879118,49,1998,1,1,0,5,2,4.0,2,0,1,0,9,0,5645
14217,10789,10789,906.8381278879118,21,2002,9,1,0,5,3,4.0,1,2,0,1,2,8,5645
14218,15312,15312,906.8381278879118,4,1996,3,1,0,5,3,6.0,2,1,0,0,9,5,5645
14219,2844,2844,1324.0,7,2010,1,0,2,0,3,6.0,1,0,0,0,1,12,5645
14220,5553,5553,906.8381278879118,21,1999,0,1,4,5,3,4.0,2,2,0,1,1,4,5645
14221,1730,1730,1440.0,16,2002,6,1,1,2,3,4.0,2,2,0,0,1,1,5645
14222,4657,4657,891.0,12,2016,3,0,0,5,2,4.0,1,2,0,0,4,12,5645
14223,11086,11086,761.0,12,2010,3,0,0,5,2,4.0,1,2,0,0,1,12,5645
14224,11830,11830,906.8381278879118,1,1997,3,1,5,5,0,6.0,2,1,0,0,4,2,5645
14225,1877,1877,1324.0,7,2010,3,0,2,0,3,6.0,1,0,0,0,2,12,5645
14226,2061,2061,906.8381278879118,22,2005,3,1,0,5,3,4.0,2,2,0,1,4,2,5645
14227,9368,9368,1108.0,10,2014,3,0,0,0,3,6.0,1,1,0,0,1,12,5645
14228,2897,2897,906.8381278879118,16,2001,0,0,1,5,3,4.0,2,2,0,0,0,4,5645
14229,7903,7903,1018.0,4,2011,2,0,0,5,3,6.0,1,0,1,0,0,12,5645
14230,16978,16978,906.8381278879118,1,1997,3,1,1,5,3,4.0,2,1,0,0,0,4,5645
14231,18838,18838,906.8381278879118,1,1996,3,1,5,5,3,4.0,2,1,0,0,1,2,5645
14232,13359,13359,790.0,15,2009,3,0,0,5,3,4.0,1,2,0,0,2,4,5645
14233,6227,6227,906.8381278879118,13,2001,3,1,0,5,3,4.0,2,1,0,0,4,4,5645
14234,15247,15247,906.8381278879118,33,1997,4,1,0,5,0,3.0,2,0,1,1,1,2,5645
14235,9673,9673,1288.0,18,2007,1,0,0,5,2,4.0,1,2,0,0,2,4,5645
14236,1426,1426,906.8381278879118,4,2010,2,0,0,2,3,6.0,0,1,1,0,0,6,5645
14237,15163,15163,906.8381278879118,30,2003,9,0,0,5,3,4.0,1,2,0,1,14,6,5645
14238,1948,1948,1324.0,7,2010,3,0,2,0,3,6.0,1,0,0,0,2,12,5645
14239,19106,19106,640.0,33,2013,3,0,0,5,3,4.0,1,0,0,0,4,0,5645
14240,18160,18160,906.8381278879118,21,1998,9,1,0,5,3,4.0,2,2,0,0,4,2,5645
14241,4664,4664,997.0,11,2014,1,0,0,0,3,6.0,1,2,0,0,0,12,5645
14242,7081,7081,906.8381278879118,30,2001,1,0,0,5,3,4.0,1,0,0,1,2,4,5645
14243,1745,1745,1324.0,7,2010,1,0,2,0,3,6.0,1,0,0,0,1,12,5645
14244,5529,5529,5908.0,4,1999,3,1,0,5,0,6.0,0,1,0,1,2,4,5645
14245,16571,16571,906.8381278879118,1,1995,3,1,5,5,2,4.0,2,1,0,0,3,2,5645
14246,10557,10557,906.8381278879118,4,1996,3,1,5,5,0,6.0,2,1,0,0,14,2,5645
